,house_fias_id,data,geo_lat,geo_lon,street,house,qc,result,qc_geo,ad_id,addr
85,8ada221a-97d6-4895-ab20-bb706b2f1eda,"{'source': 'Краснодарский край; Сочи; р-н Хостинский; улица Черноморская; 15/1', 'result': 'Краснодарский край, г Сочи, р-н Хостинский, ул Черноморская, д 15/1', 'postal_code': '354002', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '79da737a-603b-4c19-9b54-9114c96fb912', 'city_kladr_id': '2300000700000', 'city_with_type': 'г Сочи', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Сочи', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': '19525af7-ff4b-41e6-bd2c-3c3eeff87bc0', 'settlement_kladr_id': '23000007000012500', 'settlement_with_type': 'р-н Хостинский', 'settlement_type': 'р-н', 'settlement_type_full': 'район', 'settlement': 'Хостинский', 'street_fias_id': 'c45cdd37-81d3-4096-adff-fa38642824a1', 'street_kladr_id': '23000007000034300', 'street_with_type': 'ул Черноморская', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Черноморская', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': '8ada221a-97d6-4895-ab20-bb706b2f1eda', 'house_kladr_id': '2300000700003430132', 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '15/1', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': '8ada221a-97d6-4895-ab20-bb706b2f1eda', 'fias_code': '23000007000012503430132', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '2300000700003430132', 'capital_marker': '0', 'okato': '03426000000', 'oktmo': '03726000001', 'tax_office': '2367', 'tax_office_legal': '2367', 'timezone': 'UTC+3', 'geo_lat': '43.5671788', 'geo_lon': '39.7368406', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 2, 'qc_complete': 5, 'qc_house': 2, 'qc': 0, 'unparsed_parts': None, 'metro': None}",43.5671788,39.7368406,Черноморская,15/1,0.0,"Краснодарский край, г Сочи, р-н Хостинский, ул Черноморская, д 15/1",2.0,275085780,Краснодарский край; Сочи; р-н Хостинский; мкр. Светлана; улица Черноморская; 15/1
87,,"{'source': 'Челябинская область; Челябинск; р-н Курчатовский', 'result': 'г Челябинск', 'postal_code': '454000', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Уральский', 'region_fias_id': '27eb7c10-a234-44da-a59c-8b1f864966de', 'region_kladr_id': '7400000000000', 'region_iso_code': 'RU-CHE', 'region_with_type': 'Челябинская обл', 'region_type': 'обл', 'region_type_full': 'область', 'region': 'Челябинская', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': 'a376e68d-724a-4472-be7c-891bdb09ae32', 'city_kladr_id': '7400000100000', 'city_with_type': 'г Челябинск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Челябинск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': None, 'street_kladr_id': None, 'street_with_type': None, 'street_type': None, 'street_type_full': None, 'street': None, 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': None, 'house_kladr_id': None, 'house_cadnum': None, 'house_type': None, 'house_type_full': None, 'house': None, 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': 'a376e68d-724a-4472-be7c-891bdb09ae32', 'fias_code': '74000001000000000000000', 'fias_level': '4', 'fias_actuality_state': '0', 'kladr_id': '7400000100000', 'capital_marker': '2', 'okato': '75401000000', 'oktmo': '75701000001', 'tax_office': '7400', 'tax_office_legal': '7400', 'timezone': 'UTC+5', 'geo_lat': '55.1602624', 'geo_lon': '61.4008078', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 4, 'qc_complete': 3, 'qc_house': 10, 'qc': 0, 'unparsed_parts': None, 'metro': None}",55.1602624,61.4008078,,,0.0,г Челябинск,4.0,284228284,Челябинская область; Челябинск; р-н Курчатовский; мкр. 48-й
88,,"{'source': 'Краснодарский край; Анапа; Парковая улица; 79к1', 'result': 'Краснодарский край, г Анапа, ул Парковая, д 79 к 1', 'postal_code': '353451', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': '4504c6b3-f501-4f6b-949f-45704aa3ecdd', 'area_kladr_id': '2300300000000', 'area_with_type': 'Анапский р-н', 'area_type': 'р-н', 'area_type_full': 'район', 'area': 'Анапский', 'city_fias_id': 'eeb7a0a7-3bbf-4f00-8a03-a7eabc257bed', 'city_kladr_id': '2300300100000', 'city_with_type': 'г Анапа', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Анапа', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': 'af8f5294-fa84-4e38-a15d-a93c88790219', 'street_kladr_id': '23003001000005700', 'street_with_type': 'ул Парковая', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Парковая', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': None, 'house_kladr_id': None, 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '79', 'block_type': 'к', 'block_type_full': 'корпус', 'block': '1', 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': 'af8f5294-fa84-4e38-a15d-a93c88790219', 'fias_code': '23003001000000000570000', 'fias_level': '7', 'fias_actuality_state': '0', 'kladr_id': '23003001000005700', 'capital_marker': '1', 'okato': '03403000000', 'oktmo': '03703000001', 'tax_office': '2301', 'tax_office_legal': '2301', 'timezone': 'UTC+3', 'geo_lat': '44.897276', 'geo_lon': '37.342131', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 0, 'qc_complete': 10, 'qc_house': 10, 'qc': 0, 'unparsed_parts': None, 'metro': None}",44.897276,37.342131,Парковая,79,0.0,"Краснодарский край, г Анапа, ул Парковая, д 79 к 1",0.0,289742198,Краснодарский край; Анапа; Парковая улица; 79к1
90,,"{'source': 'Краснодарский край; Краснодар; Прикубанский; улица Конгрессная; лит14', 'result': 'г Краснодар, ул Конгрессная, д 14', 'postal_code': '350005', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '7dfa745e-aa19-4688-b121-b655c11e482f', 'city_kladr_id': '2300000100000', 'city_with_type': 'г Краснодар', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Краснодар', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': 'd4a8cf31-b126-46aa-b8de-f3fe1e706bb8', 'street_kladr_id': '23000001000258500', 'street_with_type': 'ул Конгрессная', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Конгрессная', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': None, 'house_kladr_id': None, 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '14', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': 'd4a8cf31-b126-46aa-b8de-f3fe1e706bb8', 'fias_code': '23000001000000025850000', 'fias_level': '7', 'fias_actuality_state': '0', 'kladr_id': '23000001000258500', 'capital_marker': '2', 'okato': '03401000000', 'oktmo': '03701000001', 'tax_office': '2311', 'tax_office_legal': '2311', 'timezone': 'UTC+3', 'geo_lat': '45.1054739', 'geo_lon': '38.9697956', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 2, 'qc_complete': 9, 'qc_house': 10, 'qc': 1, 'unparsed_parts': 'ЛИТ', 'metro': None}",45.1054739,38.9697956,Конгрессная,14,1.0,"г Краснодар, ул Конгрессная, д 14",2.0,288935573,Краснодарский край; Краснодар; Прикубанский; улица Конгрессная; лит14
91,,"{'source': 'Краснодарский край; Краснодар; Прикубанский; улица Имени Генерала Брусилова; 5лит1.1', 'result': 'г Краснодар, ул им. генерала Брусилова, д 5 литера 1, кв 1', 'postal_code': '350053', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '7dfa745e-aa19-4688-b121-b655c11e482f', 'city_kladr_id': '2300000100000', 'city_with_type': 'г Краснодар', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Краснодар', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '92de6933-ad42-4c9d-a167-c66c3c5d7329', 'street_kladr_id': '23000001000169700', 'street_with_type': 'ул им. генерала Брусилова', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'им. генерала Брусилова', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': None, 'house_kladr_id': None, 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '5', 'block_type': 'литера', 'block_type_full': 'литера', 'block': '1', 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': 'кв', 'flat_type_full': 'квартира', 'flat': '1', 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': '92de6933-ad42-4c9d-a167-c66c3c5d7329', 'fias_code': '23000001000000016970000', 'fias_level': '7', 'fias_actuality_state': '0', 'kladr_id': '23000001000169700', 'capital_marker': '2', 'okato': '03401000000', 'oktmo': '03701000001', 'tax_office': '2311', 'tax_office_legal': '2311', 'timezone': 'UTC+3', 'geo_lat': '45.0401604', 'geo_lon': '38.9759647', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 4, 'qc_complete': 10, 'qc_house': 10, 'qc': 0, 'unparsed_parts': None, 'metro': None}",45.0401604,38.9759647,им. генерала Брусилова,5,0.0,"г Краснодар, ул им. генерала Брусилова, д 5 литера 1, кв 1",4.0,289727893,Краснодарский край; Краснодар; Прикубанский; мкр. Калинино; улица Имени Генерала Брусилова; 5лит1.1
98,15a18841-dcf7-44c8-81be-a424ae6e1532,"{'source': 'Краснодарский край; Краснодар; Прикубанский; улица Конгрессная; лит22', 'result': 'г Краснодар, ул Конгрессная, д 22', 'postal_code': '350005', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '7dfa745e-aa19-4688-b121-b655c11e482f', 'city_kladr_id': '2300000100000', 'city_with_type': 'г Краснодар', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Краснодар', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': 'd4a8cf31-b126-46aa-b8de-f3fe1e706bb8', 'street_kladr_id': '23000001000258500', 'street_with_type': 'ул Конгрессная', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Конгрессная', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': '15a18841-dcf7-44c8-81be-a424ae6e1532', 'house_kladr_id': '2300000100025850020', 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '22', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': '15a18841-dcf7-44c8-81be-a424ae6e1532', 'fias_code': '23000001000000025850020', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '2300000100025850020', 'capital_marker': '2', 'okato': '03401000000', 'oktmo': '03701000001', 'tax_office': '2311', 'tax_office_legal': '2311', 'timezone': 'UTC+3', 'geo_lat': '45.1054739', 'geo_lon': '38.9697956', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 2, 'qc_complete': 9, 'qc_house': 2, 'qc': 1, 'unparsed_parts': 'ЛИТ', 'metro': None}",45.1054739,38.9697956,Конгрессная,22,1.0,"г Краснодар, ул Конгрессная, д 22",2.0,288052953,Краснодарский край; Краснодар; Прикубанский; улица Конгрессная; лит22
99,,"{'source': 'Республика Татарстан; Казань; р-н Советский; м. Горки; улица Петра Полушкина; 5/2', 'result': 'г Казань, ул Петра Полушкина, д 5/2', 'postal_code': '420025', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Приволжский', 'region_fias_id': '0c089b04-099e-4e0e-955a-6bf1ce525f1a', 'region_kladr_id': '1600000000000', 'region_iso_code': 'RU-TA', 'region_with_type': 'Респ Татарстан', 'region_type': 'Респ', 'region_type_full': 'республика', 'region': 'Татарстан', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '93b3df57-4c89-44df-ac42-96f05e9cd3b9', 'city_kladr_id': '1600000100000', 'city_with_type': 'г Казань', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Казань', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': 'р-н Советский', 'city_district_type': 'р-н', 'city_district_type_full': 'район', 'city_district': 'Советский', 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '2592bcf1-8c56-40fc-be66-b28a9099a6ca', 'street_kladr_id': '16000001000008700', 'street_with_type': 'ул Петра Полушкина', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Петра Полушкина', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': None, 'house_kladr_id': None, 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '5/2', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': '191562', 'flat_price': None, 'postal_box': None, 'fias_id': '2592bcf1-8c56-40fc-be66-b28a9099a6ca', 'fias_code': '16000001000000000870000', 'fias_level': '7', 'fias_actuality_state': '0', 'kladr_id': '16000001000008700', 'capital_marker': '2', 'okato': '92401385000', 'oktmo': '92701000001', 'tax_office': '1686', 'tax_office_legal': '1686', 'timezone': 'UTC+3', 'geo_lat': '55.7943584', 'geo_lon': '49.1114975', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 4, 'qc_complete': 9, 'qc_house': 10, 'qc': 1, 'unparsed_parts': 'ГОРКИ', 'metro': None}",55.7943584,49.1114975,Петра Полушкина,5/2,1.0,"г Казань, ул Петра Полушкина, д 5/2",4.0,276113510,Республика Татарстан; Казань; р-н Советский; м. Горки; улица Петра Полушкина; 5/2
100,,"{'source': 'Республика Татарстан; Казань; р-н Советский; м. Горки; улица Петра Полушкина; 5/1', 'result': 'г Казань, ул Петра Полушкина, д 5/1', 'postal_code': '420025', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Приволжский', 'region_fias_id': '0c089b04-099e-4e0e-955a-6bf1ce525f1a', 'region_kladr_id': '1600000000000', 'region_iso_code': 'RU-TA', 'region_with_type': 'Респ Татарстан', 'region_type': 'Респ', 'region_type_full': 'республика', 'region': 'Татарстан', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '93b3df57-4c89-44df-ac42-96f05e9cd3b9', 'city_kladr_id': '1600000100000', 'city_with_type': 'г Казань', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Казань', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': 'р-н Советский', 'city_district_type': 'р-н', 'city_district_type_full': 'район', 'city_district': 'Советский', 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '2592bcf1-8c56-40fc-be66-b28a9099a6ca', 'street_kladr_id': '16000001000008700', 'street_with_type': 'ул Петра Полушкина', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Петра Полушкина', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': None, 'house_kladr_id': None, 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '5/1', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': '176573', 'flat_price': None, 'postal_box': None, 'fias_id': '2592bcf1-8c56-40fc-be66-b28a9099a6ca', 'fias_code': '16000001000000000870000', 'fias_level': '7', 'fias_actuality_state': '0', 'kladr_id': '16000001000008700', 'capital_marker': '2', 'okato': '92401385000', 'oktmo': '92701000001', 'tax_office': '1686', 'tax_office_legal': '1686', 'timezone': 'UTC+3', 'geo_lat': '55.7943584', 'geo_lon': '49.1114975', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 4, 'qc_complete': 9, 'qc_house': 10, 'qc': 1, 'unparsed_parts': 'ГОРКИ', 'metro': None}",55.7943584,49.1114975,Петра Полушкина,5/1,1.0,"г Казань, ул Петра Полушкина, д 5/1",4.0,276113097,Республика Татарстан; Казань; р-н Советский; м. Горки; улица Петра Полушкина; 5/1
101,5a14c4e8-f5a7-43d5-92af-e0c05f147917,"{'source': 'Краснодарский край; Сириус пгт; улица Акаций; 34к2', 'result': 'Краснодарский край, пгт Сириус, ул Акаций, д 34 к 2', 'postal_code': '354375', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': 'ad5929db-1e15-4d75-bbfb-96f201c11e9e', 'city_kladr_id': '2300000800000', 'city_with_type': 'пгт Сириус', 'city_type': 'пгт', 'city_type_full': 'поселок городского типа', 'city': 'Сириус', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': 'c2d7d813-5ab3-4c87-a6a8-1de17084d8a3', 'street_kladr_id': '23000008000006300', 'street_with_type': 'ул Акаций', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Акаций', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': '5a14c4e8-f5a7-43d5-92af-e0c05f147917', 'house_kladr_id': '2300000800000630087', 'house_cadnum': '23:49:0402052:4665', 'house_type': 'д', 'house_type_full': 'дом', 'house': '34', 'block_type': 'к', 'block_type_full': 'корпус', 'block': '2', 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': '348038', 'flat_price': None, 'postal_box': None, 'fias_id': '5a14c4e8-f5a7-43d5-92af-e0c05f147917', 'fias_code': '23000008000000000630087', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '2300000800000630087', 'capital_marker': '0', 'okato': '03465000000', 'oktmo': '03731000051', 'tax_office': '2367', 'tax_office_legal': '2367', 'timezone': 'UTC+3', 'geo_lat': '43.4027652', 'geo_lon': '39.9987542', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 1, 'qc_complete': 5, 'qc_house': 2, 'qc': 0, 'unparsed_parts': None, 'metro': None}",43.4027652,39.9987542,Акаций,34,0.0,"Краснодарский край, пгт Сириус, ул Акаций, д 34 к 2",1.0,279966310,Краснодарский край; Сириус пгт; улица Акаций; 34к2
102,831bcf98-3d1b-47d8-9f44-de27a03726f0,"{'source': 'Краснодарский край; Сириус пгт; улица Нижнеимеретинская; 143', 'result': 'Краснодарский край, пгт Сириус, ул Нижнеимеретинская, д 143', 'postal_code': '354349', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': 'ad5929db-1e15-4d75-bbfb-96f201c11e9e', 'city_kladr_id': '2300000800000', 'city_with_type': 'пгт Сириус', 'city_type': 'пгт', 'city_type_full': 'поселок городского типа', 'city': 'Сириус', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '21d2f62d-b13a-4ba2-9279-1b705ca69ee4', 'street_kladr_id': '23000008000005300', 'street_with_type': 'ул Нижнеимеретинская', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Нижнеимеретинская', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': '831bcf98-3d1b-47d8-9f44-de27a03726f0', 'house_kladr_id': '2300000800000530031', 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '143', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': '157875', 'flat_price': None, 'postal_box': None, 'fias_id': '831bcf98-3d1b-47d8-9f44-de27a03726f0', 'fias_code': '23000008000000000530031', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '2300000800000530031', 'capital_marker': '0', 'okato': '03465000000', 'oktmo': '03731000051', 'tax_office': '2367', 'tax_office_legal': '2367', 'timezone': 'UTC+3', 'geo_lat': '43.3969383', 'geo_lon': '39.9694991', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 2, 'qc_complete': 5, 'qc_house': 2, 'qc': 0, 'unparsed_parts': None, 'metro': None}",43.3969383,39.9694991,Нижнеимеретинская,143,0.0,"Краснодарский край, пгт Сириус, ул Нижнеимеретинская, д 143",2.0,283971664,Краснодарский край; Сириус пгт; улица Нижнеимеретинская; 143
